                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.4416,                 3.0323,                 2.3668,                0.03333,                0.58824,                0.04592,                0.01566,                 2.8447,                 3.0097,                 2.9082,                      0,                      0,                      0
                      2,                  2.555,                 2.9449,                 2.4923,                0.03667,                0.64706,                0.05987,                0.01706,                 2.8269,                  3.009,                 2.8817,               1.01e-05,               1.01e-05,               1.01e-05
