                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                   2.25,                 4.3796,                 2.1933,                      0,                      0,                      0,                      0,                 4.4406,                 6.3927,                  3.908,                      0,                      0,                      0
                      2,                 3.7451,                 5.1297,                 3.5254,                      0,                      0,                      0,                      0,                 4.3165,                  6.476,                 3.7786,             6.3125e-06,             6.3125e-06,             6.3125e-06
